date,1F地铁口,1F通道,1号门,24小时直梯,2F客梯厅,2号门,3号门,B1地铁口,B2F-2号客梯厅,B2F-3号客梯厅,B2F扶梯,B3F-2号客梯厅,B3F-3号客梯厅,奈雪,必胜客
2024-10-18 18:20,40,4,21,37,0,83,147,85,2,6,6,2,3,6,0
2024-10-18 18:30,39,0,20,49,2,71,117,78,9,11,8,3,5,1,3
2024-10-18 18:40,25,0,42,34,0,81,109,75,8,5,1,4,6,7,1
2024-10-18 18:50,21,2,24,33,0,81,101,93,10,3,4,3,0,7,2
2024-10-18 19:00,16,0,29,20,0,69,76,64,8,7,3,2,0,3,1
2024-10-18 19:10,23,3,14,40,0,75,88,67,15,6,3,1,1,3,3
2024-10-18 19:20,22,1,18,31,0,76,76,79,11,0,0,1,3,1,7
2024-10-18 19:30,15,2,28,59,0,69,79,78,6,1,3,1,1,3,2
2024-10-18 19:40,6,2,16,51,0,58,87,97,14,8,6,3,5,0,0
2024-10-18 19:50,23,0,22,29,0,57,87,62,3,5,11,0,1,0,0
2024-10-18 20:00,17,0,21,48,0,67,73,56,3,4,0,7,1,0,0
2024-10-18 20:10,19,5,14,19,0,57,20,88,2,3,0,3,2,2,0
2024-10-18 20:20,21,1,20,15,0,52,62,61,8,5,0,3,2,1,0
2024-10-18 20:30,8,0,7,25,0,60,62,79,5,0,0,1,0,1,2
2024-10-18 20:40,13,1,11,28,1,49,44,58,5,2,1,0,1,0,0
2024-10-18 20:50,9,2,11,30,0,58,43,76,0,5,0,0,0,2,0
2024-10-18 21:00,5,1,17,22,0,26,37,61,6,3,4,1,0,1,1
2024-10-18 21:10,5,1,11,14,0,38,33,80,2,0,3,0,0,0,0
2024-10-18 21:20,10,2,16,24,0,29,29,74,1,0,4,0,0,0,0
2024-10-18 21:30,4,1,3,13,0,32,20,53,2,0,0,0,2,2,0
2024-10-18 21:40,6,1,5,23,0,55,21,45,9,4,0,0,1,3,0
2024-10-18 21:50,3,0,3,22,0,53,18,44,4,0,0,0,0,2,0
2024-10-18 22:00,5,0,1,30,0,15,8,20,0,0,0,0,0,1,0
2024-10-18 22:10,2,0,2,11,0,0,3,0,0,2,0,0,0,0,0
2024-10-18 22:20,0,0,0,16,0,1,3,0,1,0,0,0,1,0,0
2024-10-18 22:30,0,0,0,34,0,1,3,0,0,0,0,0,0,0,0
2024-10-18 22:40,0,0,0,22,0,1,0,0,3,0,0,0,0,0,0
2024-10-18 22:50,0,0,0,9,0,2,3,0,0,0,0,0,0,0,0
2024-10-18 23:00,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2024-10-18 23:10,0,0,0,13,0,1,0,0,1,0,0,0,0,0,0
2024-10-18 23:20,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0
2024-10-18 23:30,0,0,0,13,0,1,0,0,1,0,0,0,0,0,0
2024-10-18 23:40,0,0,0,16,0,3,0,0,2,0,0,0,0,0,0
2024-10-18 23:50,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 00:10,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 00:20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 00:30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 00:40,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0
2024-10-19 00:50,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
2024-10-19 01:00,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0
2024-10-19 01:10,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 01:20,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0
2024-10-19 01:30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 01:40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 01:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 02:00,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 02:10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 02:20,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0
2024-10-19 02:30,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 02:40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 02:50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 03:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 03:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 03:20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 03:30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 03:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 03:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 04:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 04:20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 05:30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 06:50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2024-10-19 07:00,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0
2024-10-19 07:10,0,0,0,8,0,4,0,0,1,0,0,0,0,0,0
2024-10-19 07:20,0,0,2,6,0,3,2,1,1,0,0,0,0,1,2
2024-10-19 07:30,0,0,0,6,0,10,2,7,2,0,0,0,0,0,1
2024-10-19 07:40,0,0,0,12,0,6,3,16,1,0,0,0,0,1,0
2024-10-19 07:50,0,0,3,7,0,6,22,13,0,0,0,0,0,1,1
2024-10-19 08:00,0,0,1,6,0,8,26,16,3,0,0,0,0,0,2
2024-10-19 08:10,0,0,5,6,0,14,15,10,1,0,0,0,0,0,0
2024-10-19 08:20,1,1,1,7,0,19,10,17,0,0,0,0,0,0,0
2024-10-19 08:30,0,0,1,7,0,17,15,18,3,0,1,0,1,0,0
2024-10-19 08:40,1,0,2,12,0,14,7,18,3,0,0,2,1,0,0
2024-10-19 08:50,0,0,5,22,0,14,11,27,3,0,0,0,0,0,0
2024-10-19 09:00,0,0,2,16,0,24,27,17,4,0,0,0,0,0,2
2024-10-19 09:10,0,0,3,9,0,22,15,24,1,0,0,0,0,1,0
2024-10-19 09:20,0,0,4,19,0,19,38,34,2,0,0,0,0,1,1
2024-10-19 09:30,0,0,12,8,0,23,19,24,0,0,2,0,0,1,1
2024-10-19 09:40,0,0,14,12,0,32,25,23,5,0,2,0,0,0,0
2024-10-19 09:50,1,1,34,14,0,33,42,49,1,6,0,2,1,1,0
2024-10-19 10:00,21,1,19,19,0,42,22,27,8,7,2,0,0,1,0
2024-10-19 10:10,17,3,8,29,0,36,25,28,8,0,0,2,0,0,2
2024-10-19 10:20,18,3,10,32,0,40,36,40,12,7,7,2,1,0,1
2024-10-19 10:30,9,0,12,20,0,34,36,28,8,9,3,2,0,1,1
2024-10-19 10:40,10,6,16,17,1,24,27,28,11,14,1,1,0,0,5
2024-10-19 10:50,10,3,17,11,0,47,25,20,7,3,4,3,0,3,2
2024-10-19 11:00,8,1,15,15,0,34,35,28,0,1,6,1,1,0,6
2024-10-19 11:10,15,0,13,19,0,42,44,29,8,1,4,2,1,1,4
2024-10-19 11:20,15,1,16,16,1,34,54,35,4,2,0,3,0,1,2
2024-10-19 11:30,20,0,24,11,0,34,68,31,5,5,5,0,1,2,2
2024-10-19 11:40,10,2,26,14,0,41,52,34,3,2,5,0,0,5,1
2024-10-19 11:50,13,2,8,29,4,65,71,44,4,1,2,0,0,3,1
2024-10-19 12:00,12,2,18,27,0,50,75,56,13,5,2,2,0,0,2
2024-10-19 12:10,5,7,38,40,0,46,67,39,12,2,0,0,0,2,3
2024-10-19 12:20,21,0,29,20,1,50,76,44,7,7,1,3,0,1,5
2024-10-19 12:30,9,2,15,28,0,60,75,41,9,2,3,0,0,2,4
2024-10-19 12:40,22,0,21,23,2,65,83,71,7,7,3,5,0,3,8
2024-10-19 12:50,18,0,37,25,6,54,76,52,5,7,4,0,3,2,6
2024-10-19 13:00,19,0,14,25,0,44,69,58,9,7,4,4,3,1,7
2024-10-19 13:10,18,1,15,43,0,67,57,53,6,12,0,1,3,0,5
2024-10-19 13:20,21,0,27,41,1,55,66,69,2,6,2,4,1,3,3
2024-10-19 13:30,14,3,25,25,0,64,65,53,3,4,7,5,3,3,3
2024-10-19 13:40,12,0,24,31,0,62,42,53,4,6,9,2,5,0,2
2024-10-19 13:50,24,1,32,16,0,67,57,51,3,5,6,3,3,1,5
2024-10-19 14:00,18,3,23,37,0,51,68,55,4,8,1,5,0,1,0
2024-10-19 14:10,17,0,18,14,0,42,62,51,5,4,2,6,0,5,5
2024-10-19 14:20,15,1,17,25,0,53,63,70,7,12,4,5,0,3,3
2024-10-19 14:30,10,3,12,48,0,54,62,44,5,12,3,1,0,1,2
2024-10-19 14:40,22,4,14,27,0,61,54,81,9,14,5,4,2,6,0
2024-10-19 14:50,27,10,13,26,0,50,58,74,7,8,4,5,0,2,3
2024-10-19 15:00,28,2,11,19,0,53,56,73,10,7,1,2,0,7,2
2024-10-19 15:10,20,0,17,19,0,61,45,67,9,0,4,0,0,3,4
2024-10-19 15:20,18,0,27,41,1,67,53,55,5,9,2,11,2,2,1
2024-10-19 15:30,24,0,21,43,1,57,46,54,15,9,3,4,4,4,1
2024-10-19 15:40,23,1,17,41,0,64,63,49,6,0,11,2,3,10,3
2024-10-19 15:50,22,4,30,36,0,70,32,50,4,1,10,0,0,4,2
2024-10-19 16:00,29,0,33,35,0,45,61,65,1,7,4,8,5,0,2
2024-10-19 16:10,23,1,21,34,0,57,51,63,8,5,0,0,1,2,4
2024-10-19 16:20,14,0,24,34,0,42,61,72,8,8,1,5,0,2,3
2024-10-19 16:30,28,2,20,34,0,56,62,52,6,6,3,2,0,3,5
2024-10-19 16:40,19,2,16,25,1,73,67,73,5,5,10,9,3,6,2
2024-10-19 16:50,29,1,11,35,0,67,57,76,5,10,4,1,2,2,7
2024-10-19 17:00,30,7,10,21,0,61,65,49,5,3,7,3,2,5,4
2024-10-19 17:10,26,5,22,31,0,62,76,66,10,4,2,9,0,1,3
2024-10-19 17:20,23,4,25,35,0,71,74,72,10,1,0,1,4,2,2
2024-10-19 17:30,10,2,24,34,3,74,68,55,6,5,6,0,1,0,2
2024-10-19 17:40,15,6,11,26,0,51,69,68,10,6,1,0,0,1,3
2024-10-19 17:50,18,2,21,22,1,79,108,71,15,4,4,0,0,1,4
2024-10-19 18:00,11,2,19,19,1,72,88,87,8,3,3,0,0,2,0
2024-10-19 18:10,24,0,27,37,0,76,106,69,3,5,3,1,4,5,3
2024-10-19 18:20,15,0,18,29,1,90,100,69,13,3,5,0,0,9,3
2024-10-19 18:30,21,1,21,36,0,83,106,57,8,2,5,0,0,4,1
2024-10-19 18:40,13,4,25,29,0,81,74,86,2,4,1,0,3,5,1
2024-10-19 18:50,23,0,16,37,2,68,100,69,8,10,0,0,0,2,2
2024-10-19 19:00,20,3,25,36,0,65,67,63,12,7,1,2,2,0,0
2024-10-19 19:10,18,4,29,22,0,52,73,62,1,6,2,2,0,0,1
2024-10-19 19:20,26,0,21,29,0,56,60,79,2,10,2,0,2,1,0
2024-10-19 19:30,14,0,25,25,0,57,70,78,4,3,1,0,5,2,2
2024-10-19 19:40,12,0,22,35,0,64,63,60,8,5,3,6,0,2,1
2024-10-19 19:50,8,2,7,36,0,68,64,73,2,1,10,2,0,3,0
2024-10-19 20:00,19,0,14,27,0,53,42,80,3,1,1,0,0,1,1
2024-10-19 20:10,12,0,12,23,0,36,65,83,5,0,2,1,0,0,0
2024-10-19 20:20,7,1,10,18,0,38,58,88,2,0,0,0,1,0,0
2024-10-19 20:30,11,0,9,43,0,40,40,58,1,3,0,2,0,0,0
2024-10-19 20:40,13,1,7,17,0,43,32,47,0,0,1,0,0,1,1
2024-10-19 20:50,9,2,12,6,0,42,34,96,0,2,4,0,0,3,1
2024-10-19 21:00,6,0,3,10,0,37,32,102,0,2,0,0,0,1,2
2024-10-19 21:10,13,1,5,3,0,30,23,56,0,0,2,1,0,0,1
2024-10-19 21:20,8,1,4,11,0,38,14,62,6,0,0,0,0,2,0
2024-10-19 21:30,3,1,5,10,0,45,8,41,3,3,0,0,0,0,0
2024-10-19 21:40,4,0,9,11,0,26,17,54,2,1,1,0,0,4,1
2024-10-19 21:50,4,0,3,12,0,23,27,56,4,0,0,0,0,3,0
2024-10-19 22:00,2,0,6,17,0,17,7,15,3,0,0,0,0,1,0
2024-10-19 22:10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 22:20,0,0,0,5,0,1,9,0,0,1,0,0,0,0,0
2024-10-19 22:30,0,0,0,1,0,0,27,0,1,0,0,0,0,0,0
2024-10-19 22:40,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0
2024-10-19 22:50,0,0,0,17,0,4,1,0,2,3,0,0,0,0,0
2024-10-19 23:00,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 23:10,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 23:20,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
2024-10-19 23:30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 23:40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-10-19 23:50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 00:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 00:10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 00:20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 00:30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 00:40,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 00:50,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 01:00,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 01:10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 01:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 01:40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 01:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 02:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 02:20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 02:40,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 02:50,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0
2024-10-20 03:00,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 03:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 03:20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 03:30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 03:40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 03:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-10-20 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 05:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 05:10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 06:10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-10-20 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 06:50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 07:00,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2024-10-20 07:10,0,0,0,8,0,3,0,0,3,0,0,0,0,0,0
2024-10-20 07:20,0,0,2,11,0,3,1,6,3,0,0,0,0,1,0
2024-10-20 07:30,0,0,0,7,0,13,1,38,1,1,0,0,0,0,1
2024-10-20 07:40,0,0,0,12,0,16,1,52,2,0,1,0,0,2,1
2024-10-20 07:50,0,0,2,4,0,14,7,62,1,0,0,0,0,0,1
2024-10-20 08:00,0,0,4,6,0,25,8,82,1,0,0,0,0,1,1
2024-10-20 08:10,0,0,2,6,0,27,8,117,1,0,1,0,1,0,2
2024-10-20 08:20,0,0,3,3,0,27,6,161,2,0,0,1,2,1,1
2024-10-20 08:30,0,1,3,7,0,28,8,152,4,1,0,3,1,0,0
2024-10-20 08:40,0,0,2,10,0,24,20,214,4,0,1,2,0,0,2
2024-10-20 08:50,1,0,4,8,0,21,9,184,3,0,1,1,0,0,3
2024-10-20 09:00,0,1,8,9,0,16,6,92,2,0,0,4,1,0,4
2024-10-20 09:10,0,0,8,10,0,20,16,109,0,0,3,0,0,2,3
2024-10-20 09:20,0,0,8,12,0,30,23,83,3,2,2,2,3,0,0
2024-10-20 09:30,0,0,5,13,0,42,13,59,0,0,1,1,1,2,2
2024-10-20 09:40,0,0,7,7,0,38,8,50,0,2,3,3,1,0,3
2024-10-20 09:50,6,1,17,27,0,32,27,54,1,0,2,5,2,2,1
2024-10-20 10:00,14,1,13,17,0,29,37,65,4,1,0,4,2,1,2
2024-10-20 10:10,4,2,12,14,3,21,22,42,0,1,1,0,2,0,0
2024-10-20 10:20,7,1,6,17,4,19,32,25,0,2,0,3,1,1,2
2024-10-20 10:30,5,0,17,8,8,43,30,33,6,2,2,1,9,0,5
2024-10-20 10:40,7,0,3,12,3,26,22,24,4,2,2,1,5,2,1
2024-10-20 10:50,4,0,10,15,4,28,32,33,3,3,4,0,2,0,1
2024-10-20 11:00,8,0,23,13,3,33,36,23,4,2,0,0,1,1,1
2024-10-20 11:10,10,1,10,15,4,34,48,17,4,3,6,2,2,0,3
2024-10-20 11:20,8,0,14,12,5,24,35,27,2,0,1,0,1,0,1
2024-10-20 11:30,12,1,16,30,51,32,47,20,4,2,1,1,2,0,4
2024-10-20 11:40,5,0,16,18,67,56,75,33,4,2,5,2,0,2,5
2024-10-20 11:50,11,0,17,15,74,68,72,45,2,6,9,1,1,2,2
2024-10-20 12:00,10,0,20,15,113,50,95,44,5,1,4,0,1,1,3
2024-10-20 12:10,19,0,26,23,80,79,183,33,5,1,8,2,1,0,1
2024-10-20 12:20,14,0,13,11,66,54,112,50,5,7,0,1,0,2,5
2024-10-20 12:30,10,1,15,14,27,38,86,59,5,4,1,1,2,1,0
2024-10-20 12:40,13,1,20,23,14,35,69,57,1,0,3,5,3,2,0
2024-10-20 12:50,14,2,28,25,16,52,57,44,0,0,9,0,3,3,0
2024-10-20 13:00,18,1,8,30,5,39,63,36,3,5,9,0,0,0,0
2024-10-20 13:10,9,1,11,28,7,33,53,50,4,3,3,0,4,0,0
2024-10-20 13:20,8,0,7,12,8,51,43,52,2,0,1,0,2,0,0
2024-10-20 13:30,10,0,13,16,5,25,40,70,2,0,2,1,1,4,0
2024-10-20 13:40,8,0,11,18,1,23,33,48,2,2,3,1,3,4,4
2024-10-20 13:50,11,1,8,8,5,43,41,32,4,2,0,2,3,5,0
2024-10-20 14:00,4,1,10,13,3,29,44,39,7,4,4,5,1,2,0
2024-10-20 14:10,10,1,9,11,3,32,47,73,2,1,3,1,1,0,0
2024-10-20 14:20,10,0,17,15,2,22,40,46,7,1,4,0,0,3,0
2024-10-20 14:30,9,1,7,9,6,23,37,38,2,2,2,1,3,0,0
2024-10-20 14:40,8,0,10,13,6,25,28,45,5,0,0,0,6,3,0
2024-10-20 14:50,15,0,13,14,0,38,23,46,4,2,3,1,0,2,0
2024-10-20 15:00,5,0,12,18,3,35,50,24,2,3,2,2,0,1,1
2024-10-20 15:10,7,1,23,9,1,26,31,36,4,2,4,0,0,2,1
2024-10-20 15:20,3,1,12,11,2,39,37,48,1,3,3,2,0,0,0
2024-10-20 15:30,10,1,11,16,4,35,33,25,2,3,5,0,2,2,2
2024-10-20 15:40,7,1,8,25,4,29,38,36,2,0,1,0,1,1,0
2024-10-20 15:50,4,0,15,18,2,36,52,40,1,3,0,0,0,2,4
2024-10-20 16:00,9,5,17,32,3,33,81,35,3,1,0,0,0,3,2
2024-10-20 16:10,9,0,9,17,6,41,76,32,1,7,2,1,0,1,0
2024-10-20 16:20,5,1,7,19,2,28,47,27,4,1,1,0,4,1,0
2024-10-20 16:30,6,2,12,27,6,41,54,32,4,5,3,0,0,1,0
2024-10-20 16:40,7,0,15,18,6,31,36,36,0,0,4,0,0,0,0
2024-10-20 16:50,6,0,12,25,2,38,40,41,6,1,11,1,2,0,0
2024-10-20 17:00,7,2,7,19,8,44,61,36,4,2,3,2,0,0,0
2024-10-20 17:10,5,0,8,31,3,55,54,46,3,4,6,1,2,0,1
2024-10-20 17:20,9,1,13,20,6,54,47,39,4,0,1,1,1,0,0
2024-10-20 17:30,8,3,14,30,28,105,97,52,2,3,1,0,1,2,0
2024-10-20 17:40,21,0,26,29,11,91,125,50,7,4,2,5,0,2,0
2024-10-20 17:50,21,2,20,34,6,80,132,59,8,2,3,1,2,1,0
2024-10-20 18:00,14,2,15,32,17,94,194,44,0,5,5,0,2,1,0
2024-10-20 18:10,17,0,17,25,15,118,165,56,1,5,3,0,1,1,0
2024-10-20 18:20,13,0,19,34,8,69,146,66,4,2,5,0,0,2,1
2024-10-20 18:30,16,0,18,27,18,93,128,70,7,1,0,0,0,2,0
2024-10-20 18:40,27,0,10,25,4,78,112,56,2,6,0,0,5,2,1
2024-10-20 18:50,5,2,19,38,8,77,114,54,5,4,3,0,0,4,0
2024-10-20 19:00,6,1,13,24,8,56,83,47,4,1,7,0,3,1,0
2024-10-20 19:10,11,4,18,14,2,62,81,47,1,5,1,3,0,2,0
2024-10-20 19:20,10,0,13,29,1,62,78,59,7,2,1,2,1,1,0
2024-10-20 19:30,14,2,13,26,2,82,49,49,3,0,3,0,0,0,0
2024-10-20 19:40,8,1,8,21,0,65,48,43,1,2,1,0,0,1,1
2024-10-20 19:50,12,0,11,33,0,36,53,36,0,5,3,0,0,0,0
2024-10-20 20:00,8,3,6,24,1,41,35,39,3,1,2,1,0,0,0
2024-10-20 20:10,6,0,18,20,0,44,32,48,4,3,0,0,0,0,0
2024-10-20 20:20,8,0,8,12,0,43,43,22,2,2,1,1,1,4,1
2024-10-20 20:30,5,0,9,16,0,40,50,39,0,4,0,1,0,0,0
2024-10-20 20:40,4,0,7,17,0,30,40,26,2,6,1,0,0,1,0
2024-10-20 20:50,6,1,5,8,0,27,30,24,1,0,0,0,0,1,0
2024-10-20 21:00,9,2,8,9,0,45,34,48,0,0,0,0,1,0,0
2024-10-20 21:10,11,7,0,12,0,34,42,51,2,0,1,1,0,1,0
2024-10-20 21:20,6,0,9,17,0,49,37,27,1,0,2,0,0,0,0
2024-10-20 21:30,8,0,1,20,0,20,31,38,1,0,1,0,0,1,0
2024-10-20 21:40,2,1,5,8,0,32,20,25,0,0,2,0,0,1,0
2024-10-20 21:50,2,0,2,13,0,33,25,44,5,0,0,0,0,0,1
2024-10-20 22:00,1,1,0,8,0,5,6,9,0,0,0,0,0,0,0
2024-10-20 22:10,0,0,0,11,0,0,1,0,3,0,0,0,0,3,0
2024-10-20 22:20,0,0,0,19,0,0,1,0,4,0,0,0,0,0,0
2024-10-20 22:30,0,0,0,12,0,0,1,0,3,2,0,0,0,0,0
2024-10-20 22:40,0,0,0,14,0,2,1,0,2,0,0,0,0,0,0
2024-10-20 22:50,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0
2024-10-20 23:00,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
2024-10-20 23:10,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0
2024-10-20 23:20,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0
2024-10-20 23:30,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0
2024-10-20 23:40,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 23:50,0,0,0,10,0,0,1,0,8,0,0,0,0,0,0
2024-10-21 00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 00:10,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2024-10-21 00:20,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0
2024-10-21 00:30,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
2024-10-21 00:40,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 00:50,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
2024-10-21 01:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 01:10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 01:20,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0
2024-10-21 01:30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 01:40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-10-21 01:50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 02:00,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0
2024-10-21 02:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 02:20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 02:30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
